user_id, timestamp          , channel      , event_type   , campaign_id, platform     , region    , industry , creative_type, conversion, revenue
u01319 , 2026-03-02 02:29:00, Email        , impression   , EM-4001    , Email        , US-South  , Food     , Polished     ,          0,    0
u01319 , 2026-03-03 00:57:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Food     , Polished     ,          0,    0
u01319 , 2026-03-10 00:57:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01320 , 2026-02-08 03:33:00, Meta         , click        , MT-2001    , Meta         , US-East   , Travel   , Carousel     ,          0,    0
u01320 , 2026-02-09 07:19:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Travel   , Polished     ,          0,    0
u01320 , 2026-02-16 07:19:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u01321 , 2026-02-03 01:56:00, Google Search, click        , GS-3003    , Google Search, US-Midwest, Tech     , Polished     ,          0,    0
u01321 , 2026-02-03 21:53:00, Google Search, click        , GS-3001    , Google Search, US-Midwest, Tech     , Polished     ,          0,    0
u01321 , 2026-02-10 21:53:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01322 , 2026-02-27 14:17:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Food     , Carousel     ,          0,    0
u01322 , 2026-02-27 17:53:00, Meta         , click        , MT-2002    , Meta         , US-East   , Food     , UGC          ,          0,    0
u01322 , 2026-02-28 17:18:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Food     , Polished     ,          0,    0
u01322 , 2026-03-01 04:29:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  725.15
u01323 , 2026-01-20 08:16:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Food     , Polished     ,          0,    0
u01323 , 2026-01-21 00:36:00, Meta         , click        , MT-2002    , Meta         , US-East   , Food     , Polished     ,          0,    0
u01323 , 2026-01-21 19:37:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  519.6
u01324 , 2026-01-25 22:33:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Travel   , Polished     ,          0,    0
u01324 , 2026-01-26 23:54:00, Conversion   , purchase     ,            , Conversion   , US-West   , Travel   ,              ,          1,  543.15
u01325 , 2026-01-05 18:30:00, Google Search, click        , GS-3002    , Google Search, US-West   , Travel   , Carousel     ,          0,    0
u01325 , 2026-01-05 22:33:00, Email        , click        , EM-4001    , Email        , US-West   , Travel   , Polished     ,          0,    0
u01325 , 2026-01-06 02:18:00, Meta         , impression   , MT-2002    , Meta         , US-West   , Travel   , Polished     ,          0,    0
u01325 , 2026-01-07 01:03:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Travel   , Carousel     ,          0,    0
u01325 , 2026-01-07 21:56:00, Meta         , click        , MT-2003    , Meta         , US-West   , Travel   , Polished     ,          0,    0
u01325 , 2026-01-09 03:59:00, Conversion   , purchase     ,            , Conversion   , US-West   , Travel   ,              ,          1,  550.6
u01326 , 2026-02-08 11:01:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Fashion  , Carousel     ,          0,    0
u01326 , 2026-02-15 11:01:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01327 , 2026-01-18 22:30:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Food     , Carousel     ,          0,    0
u01327 , 2026-01-20 03:37:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Food     , UGC          ,          0,    0
u01327 , 2026-01-20 12:33:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Food     , Polished     ,          0,    0
u01327 , 2026-01-20 21:34:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Food     , Polished     ,          0,    0
u01327 , 2026-01-21 23:15:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  634.25
u01328 , 2026-02-15 09:37:00, TikTok       , click        , TT-1002    , TikTok       , US-West   , Education, Polished     ,          0,    0
u01328 , 2026-02-16 14:21:00, Email        , impression   , EM-4002    , Email        , US-West   , Education, Carousel     ,          0,    0
u01328 , 2026-02-23 14:21:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u01329 , 2026-02-13 03:46:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Food     , Polished     ,          0,    0
u01329 , 2026-02-13 14:02:00, Email        , impression   , EM-4002    , Email        , US-South  , Food     , UGC          ,          0,    0
u01329 , 2026-02-14 05:43:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u01329 , 2026-02-15 06:35:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Food     , Carousel     ,          0,    0
u01329 , 2026-02-16 07:22:00, Meta         , click        , MT-2001    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u01329 , 2026-02-23 07:22:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01330 , 2026-02-18 05:07:00, TikTok       , click        , TT-1002    , TikTok       , US-South  , Travel   , Carousel     ,          0,    0
u01330 , 2026-02-18 15:16:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Travel   , Carousel     ,          0,    0
u01330 , 2026-02-19 09:39:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Travel   , UGC          ,          0,    0
u01330 , 2026-02-20 07:57:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Travel   , Carousel     ,          0,    0
u01330 , 2026-02-21 11:48:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Travel   , UGC          ,          0,    0
u01330 , 2026-02-28 11:48:00, Null         , no_conversion,            , Null         , US-South  , Travel   ,              ,          0,    0
u01331 , 2026-01-18 00:30:00, Meta         , impression   , MT-2001    , Meta         , US-South  , Education, Carousel     ,          0,    0
u01331 , 2026-01-18 22:41:00, Email        , impression   , EM-4002    , Email        , US-South  , Education, Polished     ,          0,    0
u01331 , 2026-01-19 07:27:00, TikTok       , click        , TT-1002    , TikTok       , US-South  , Education, UGC          ,          0,    0
u01331 , 2026-01-19 16:44:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Education, Carousel     ,          0,    0
u01331 , 2026-01-20 13:46:00, Google Search, click        , GS-3001    , Google Search, US-South  , Education, Polished     ,          0,    0
u01331 , 2026-01-21 22:44:00, Conversion   , purchase     ,            , Conversion   , US-South  , Education,              ,          1,  520.95
u01332 , 2026-02-11 01:03:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Education, Polished     ,          0,    0
u01332 , 2026-02-11 15:10:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Education, Carousel     ,          0,    0
u01332 , 2026-02-11 16:29:00, Conversion   , purchase     ,            , Conversion   , US-South  , Education,              ,          1,  946.25
u01333 , 2026-02-06 08:35:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Fashion  , Carousel     ,          0,    0
u01333 , 2026-02-07 08:49:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Fashion  , Polished     ,          0,    0
u01333 , 2026-02-14 08:49:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01334 , 2026-01-07 09:41:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Fashion  , Polished     ,          0,    0
u01334 , 2026-01-08 03:33:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Fashion  , Carousel     ,          0,    0
u01334 , 2026-01-09 09:16:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u01334 , 2026-01-16 09:16:00, Null         , no_conversion,            , Null         , US-South  , Fashion  ,              ,          0,    0
u01335 , 2026-02-14 23:55:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Tech     , UGC          ,          0,    0
u01335 , 2026-02-15 23:43:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , UGC          ,          0,    0
u01335 , 2026-02-22 23:43:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u01336 , 2026-01-16 04:59:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Travel   , Carousel     ,          0,    0
u01336 , 2026-01-23 04:59:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u01337 , 2026-03-02 13:55:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Tech     , Polished     ,          0,    0
u01337 , 2026-03-09 13:55:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01338 , 2026-02-24 04:40:00, Meta         , click        , MT-2001    , Meta         , US-Midwest, Tech     , Carousel     ,          0,    0
u01338 , 2026-03-03 04:40:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01339 , 2026-02-27 01:21:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Education, Carousel     ,          0,    0
u01339 , 2026-02-27 17:57:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Education, Carousel     ,          0,    0
u01339 , 2026-02-28 03:58:00, TikTok       , click        , TT-1003    , TikTok       , US-Midwest, Education, UGC          ,          0,    0
u01339 , 2026-03-01 02:19:00, Email        , click        , EM-4003    , Email        , US-Midwest, Education, Polished     ,          0,    0
u01339 , 2026-03-08 02:19:00, Null         , no_conversion,            , Null         , US-Midwest, Education,              ,          0,    0
u01340 , 2026-01-20 22:00:00, Meta         , click        , MT-2002    , Meta         , US-Midwest, Tech     , Carousel     ,          0,    0
u01340 , 2026-01-21 15:14:00, Google Search, click        , GS-3001    , Google Search, US-Midwest, Tech     , UGC          ,          0,    0
u01340 , 2026-01-22 18:27:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Tech     , UGC          ,          0,    0
u01340 , 2026-01-29 18:27:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01341 , 2026-02-03 04:56:00, Meta         , click        , MT-2003    , Meta         , US-East   , Education, UGC          ,          0,    0
u01341 , 2026-02-03 13:46:00, Google Search, click        , GS-3001    , Google Search, US-East   , Education, UGC          ,          0,    0
u01341 , 2026-02-04 00:54:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Education, Polished     ,          0,    0
u01341 , 2026-02-04 16:23:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Education, Carousel     ,          0,    0
u01341 , 2026-02-04 23:08:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Education, Carousel     ,          0,    0
